OfficeID,OfficeName,LanguageID,LanguageName,BookmarkName,Translation,OfficeElement
6,"Brussels",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
7,"Dubai",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
8,"Frankfurt",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
9,"Hong Kong - Law",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
10,"London",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
12,"Luxembourg Office",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
13,"Madrid",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
15,"Milan",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
16,"Moscow",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
17,"New York",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
18,"Paris",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
19,"Prague - Admin",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
20,"Prague - Law",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
21,"Shanghai",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
23,"Tokyo",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
25,"Hong Kong - Admin",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
26,"Warsaw - Admin",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
27,"Warsaw - Law",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
28,"Hamburg",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
29,"Rome",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
30,"Bangkok",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
34,"Düsseldorf",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
35,"Riyadh",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
36,"Abu Dhabi",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
38,"Munich",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
40,"Doha",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
42,"Athens",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
43,"São Paulo",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
45,"Sydney - Admin",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
46,"Perth - Admin",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
47,"Sydney - Law",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
48,"Perth - Law",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
49,"Mannheim",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
50,"Jakarta",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
57,"Belfast - Law",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
58,"Belfast - Admin",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
59,"Washington, D.C.",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
61,"Casablanca",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
64,"Singapore - AOA",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
65,"Singapore",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
66,"Istanbul - Admin",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
67,"Istanbul - Law",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
68,"Ho Chi Minh City",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
69,"Hanoi",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
70,"Istanbul GE - Admin",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
71,"Istanbul GE - Law",,,bmkFaxHeaderBlock,"atFaxHeaderDesign1",FaxHeaderType
54,"A&O Holdings",,,LegacyOfficeID,54,LegacyOfficeID
36,"Abu Dhabi",,,LegacyOfficeID,36,LegacyOfficeID
1,"Amsterdam",,,LegacyOfficeID,1,LegacyOfficeID
2,"Antwerp",,,LegacyOfficeID,2,LegacyOfficeID
42,"Athens",,,LegacyOfficeID,42,LegacyOfficeID
30,"Bangkok",,,LegacyOfficeID,30,LegacyOfficeID
3,"Beijing",,,LegacyOfficeID,3,LegacyOfficeID
58,"Belfast - Admin",,,LegacyOfficeID,58,LegacyOfficeID
57,"Belfast - Law",,,LegacyOfficeID,57,LegacyOfficeID
5,"Bratislava",,,LegacyOfficeID,5,LegacyOfficeID
6,"Brussels",,,LegacyOfficeID,6,LegacyOfficeID
62,"Bucharest",,,LegacyOfficeID,62,LegacyOfficeID
4,"Budapest",,,LegacyOfficeID,4,LegacyOfficeID
61,"Casablanca",,,LegacyOfficeID,61,LegacyOfficeID
40,"Doha",,,LegacyOfficeID,40,LegacyOfficeID
7,"Dubai",,,LegacyOfficeID,7,LegacyOfficeID
34,"Düsseldorf",,,LegacyOfficeID,34,LegacyOfficeID
8,"Frankfurt",,,LegacyOfficeID,8,LegacyOfficeID
28,"Hamburg",,,LegacyOfficeID,28,LegacyOfficeID
69,"Hanoi",,,LegacyOfficeID,69,LegacyOfficeID
68,"Ho Chi Minh City",,,LegacyOfficeID,68,LegacyOfficeID
25,"Hong Kong - Admin",,,LegacyOfficeID,25,LegacyOfficeID
9,"Hong Kong - Law",,,LegacyOfficeID,9,LegacyOfficeID
66,"Istanbul - Admin",,,LegacyOfficeID,66,LegacyOfficeID
67,"Istanbul - Law",,,LegacyOfficeID,67,LegacyOfficeID
70,"Istanbul GE - Admin",,,LegacyOfficeID,70,LegacyOfficeID
71,"Istanbul GE - Law",,,LegacyOfficeID,71,LegacyOfficeID
50,"Jakarta",,,LegacyOfficeID,50,LegacyOfficeID
10,"London",,,LegacyOfficeID,10,LegacyOfficeID
12,"Luxembourg Office",,,LegacyOfficeID,12,LegacyOfficeID
13,"Madrid",,,LegacyOfficeID,13,LegacyOfficeID
49,"Mannheim",,,LegacyOfficeID,49,LegacyOfficeID
15,"Milan",,,LegacyOfficeID,15,LegacyOfficeID
16,"Moscow",,,LegacyOfficeID,16,LegacyOfficeID
38,"Munich",,,LegacyOfficeID,38,LegacyOfficeID
17,"New York",,,LegacyOfficeID,17,LegacyOfficeID
18,"Paris",,,LegacyOfficeID,18,LegacyOfficeID
46,"Perth - Admin",,,LegacyOfficeID,46,LegacyOfficeID
48,"Perth - Law",,,LegacyOfficeID,48,LegacyOfficeID
19,"Prague - Admin",,,LegacyOfficeID,19,LegacyOfficeID
20,"Prague - Law",,,LegacyOfficeID,20,LegacyOfficeID
35,"Riyadh",,,LegacyOfficeID,35,LegacyOfficeID
29,"Rome",,,LegacyOfficeID,29,LegacyOfficeID
43,"São Paulo",,,LegacyOfficeID,43,LegacyOfficeID
21,"Shanghai",,,LegacyOfficeID,21,LegacyOfficeID
65,"Singapore",,,LegacyOfficeID,65,LegacyOfficeID
64,"Singapore - AOA",,,LegacyOfficeID,64,LegacyOfficeID
33,"Singapore - ASSPL",,,LegacyOfficeID,33,LegacyOfficeID
45,"Sydney - Admin",,,LegacyOfficeID,45,LegacyOfficeID
47,"Sydney - Law",,,LegacyOfficeID,47,LegacyOfficeID
23,"Tokyo",,,LegacyOfficeID,23,LegacyOfficeID
63,"Trilegal",,,LegacyOfficeID,63,LegacyOfficeID
26,"Warsaw - Admin",,,LegacyOfficeID,26,LegacyOfficeID
27,"Warsaw - Law",,,LegacyOfficeID,27,LegacyOfficeID
59,"Washington, D.C.",,,LegacyOfficeID,59,LegacyOfficeID
20,"Prague - Law",9,Czech,bmkOffices,"Allen & Overy (Czech Republic) LLP, organizační složka je zapsána v obchodním rejstříku vedeném Městským soudem v Praze, oddíl A, vložka 64194, IČ 28507436.

Allen & Overy LLP nebo její pobočky mají kanceláře v těchto městech: Abú Dhabí, Amsterodam, Antverpy, Athény, Bangkok, Belfast, Bratislava, Brusel, Budapešť, Bukurešť (přidružená kancelář), Casablanca, Dohá, Dubaj, Düsseldorf, Frankfurt, Hamburk, Hanoj, Ho Či Minovo Město, Hongkong, Istanbul, Jakarta (přidružená kancelář), Londýn, Lucemburk, Madrid, Mannheim, Milán, Moskva, Mnichov, New York, Paříž, Peking, Perth, Praha, Řím, Rijád (přidružená kancelář), Šanghaj, Sao Paulo, Singapur, Sydney, Tokio, Varšava, Washington, D.C.",OfficesList
19,"Prague - Admin",9,Czech,bmkOffices,"Společnost Allen & Overy LLP nebo její pobočky firmy mají kanceláře v těchto městech: Abú Dhabí, Amsterodam, Antverpy, Athény, Bangkok, Belfast, Bratislava, Brusel, Budapešť, Bukurešť (přidružená kancelář), Casablanca, Dohá, Dubaj, Düsseldorf, Frankfurt, Hamburk, Hanoj, Ho Či Minovo Město, Hongkong, Istanbul, Jakarta (přidružená kancelář), Londýn, Lucemburk, Madrid, Mannheim, Milán, Moskva, Mnichov, New York, Paříž, Peking, Perth, Praha, Řím, Rijád (přidružená kancelář), Šanghaj, Sao Paulo, Singapur, Sydney, Tokio, Varšava, Washington, D.C.",OfficesList
20,"Prague - Law",1,English (UK),bmkOffices,"Allen & Overy (Czech Republic) LLP, organizační složka is registered in the Commercial Register administered by the Municipal Court in Prague, Section A, File no. 64194, Identification no. 28507436.  Allen & Overy (Czech Republic) LLP, organizační složka je zapsána v obchodním rejstříku vedeném Městským soudem v Praze, oddíl A, vložka 64194, IČ 28507436.

Allen & Overy LLP or an affiliated undertaking has an office in each of: Abu Dhabi, Amsterdam, Antwerp, Athens, Bangkok, Beijing, Belfast, Bratislava, Brussels, Bucharest (associated office), Budapest, Casablanca, Doha, Dubai, Düsseldorf, Frankfurt, Hamburg, Hanoi, Ho Chi Minh City, Hong Kong, Istanbul, Jakarta (associated office), London, Luxembourg, Madrid, Mannheim, Milan, Moscow, Munich, New York, Paris, Perth, Prague, Riyadh (associated office), Rome, São Paulo, Shanghai, Singapore, Sydney, Tokyo, Warsaw and Washington, D.C.",OfficesList
54,"A&O Holdings",1,English (UK),bmkOffices,"Allen & Overy (Holdings) Limited is an affiliate of Allen & Overy LLP. Allen & Overy LLP or an affiliated undertaking has an office in each of: Abu Dhabi, Amsterdam, Antwerp, Athens, Bangkok, Beijing, Belfast, Bratislava, Brussels, Bucharest (associated office), Budapest, Casablanca, Doha, Dubai, Düsseldorf, Frankfurt, Hamburg, Hanoi, Ho Chi Minh City, Hong Kong, Istanbul, Jakarta (associated office), London, Luxembourg, Madrid, Mannheim, Milan, Moscow, Munich, New York, Paris, Perth, Prague, Riyadh (associated office), Rome, São Paulo, Shanghai, Singapore, Sydney, Tokyo, Warsaw and Washington, D.C.",OfficesList
58,"Belfast - Admin",1,English (UK),bmkOffices,"Allen & Overy (SSF) Limited is an affiliate of Allen & Overy LLP.  Allen & Overy LLP or an affiliated undertaking has an office in each of: Abu Dhabi, Amsterdam, Antwerp, Athens, Bangkok, Beijing, Belfast, Bratislava, Brussels, Bucharest (associated office), Budapest, Casablanca, Doha, Dubai, Düsseldorf, Frankfurt, Hamburg, Hong Kong, Jakarta (associated office), London, Luxembourg, Madrid, Mannheim, Milan, Moscow, Munich, New York, Paris, Perth, Prague, Riyadh (associated office), Rome, São Paulo, Shanghai, Singapore, Sydney, Tokyo, Warsaw and Washington, D.C.",OfficesList
66,"Istanbul - Admin",1,English (UK),bmkOffices,"AO Büro Destek Hizmetleri Limited Şirketi is affiliated with Allen & Overy LLP, a limited liability partnership registered in England and Wales.  Allen & Overy LLP or an affiliated undertaking has an office in each of: Abu Dhabi, Amsterdam, Antwerp, Athens, Bangkok, Beijing, Belfast, Bratislava, Brussels, Bucharest (associated office), Budapest, Casablanca, Doha, Dubai, Düsseldorf, Frankfurt, Hamburg, Hong Kong, Istanbul, Jakarta (associated office), London, Luxembourg, Madrid, Mannheim, Milan, Moscow, Munich, New York, Paris, Perth, Prague, Riyadh (associated office), Rome, São Paulo, Shanghai, Singapore, Sydney, Tokyo, Warsaw and Washington, D.C.",OfficesList
61,"Casablanca",1,English (UK),bmkOffices,"Naciri & Associés Allen & Overy is affiliated with Allen & Overy LLP, a limited liability partnership registered in England & Wales.  Allen & Overy LLP or an affiliated undertaking has an office in each of: Abu Dhabi, Amsterdam, Antwerp, Athens, Bangkok, Beijing, Belfast, Bratislava, Brussels, Bucharest (associated office), Budapest, Casablanca, Doha, Dubai, Düsseldorf, Frankfurt, Hamburg, Hanoi, Ho Chi Minh City, Hong Kong, Istanbul, Jakarta (associated office), London, Luxembourg, Madrid, Mannheim, Milan, Moscow, Munich, New York, Paris, Perth, Prague, Riyadh (associated office), Rome, São Paulo, Shanghai, Singapore, Sydney, Tokyo, Warsaw and Washington, D.C.",OfficesList
61,"Casablanca",2,French,bmkOffices,"Naciri & Associés est affilié à Allen & Overy LLP, une association de droit anglais. Allen & Overy LLP, avec ses entités affiliées, a un bureau dans chacune des juridictions suivantes: Abou Dabi, Amsterdam, Anvers, Athènes, Bangkok, Beijing, Belfast, Bratislava, Bruxelles, Bucarest (cabinet partenaire), Budapest, Casablanca, Doha, Dubaï, Düsseldorf, Francfort, Hambourg, Hanoi, Ho Chi Minh, Hong Kong, Istanbul, Jakarta (cabinet partenaire), Londres, Luxembourg, Madrid, Mannheim, Milan, Moscou, Munich, New York, Paris, Perth, Prague, Riyad (cabinet partenaire), Rome, São Paulo, Shanghai, Singapour, Sydney, Tokyo, Varsovie et Washington, D.C.",OfficesList
